ISO3,Year,Literacy_Rate,Hospital_Beds_Per_1000,Physicians_Per_1000,Health_Exp_Per_Capita,Infant_Mortality_Rate,Life_Expectancy
POL,1983,,,1.9,,19.2,71.00000000000001
POL,1984,,,1.9,,18.5,70.8
POL,1985,,5.69999980926514,2.0,,17.8,70.54878048780489
POL,1986,,,2.0,,17.2,70.84878048780489
POL,1987,,,2.1,,16.6,70.89756097560976
POL,1988,,,,,16.1,71.33170731707318
POL,1989,,,,,15.6,71.0439024390244
POL,1990,,5.6999998093,2.145,,15.2,70.89024390243902
POL,1991,,5.6999998093,2.173,,14.8,70.58780487804879
POL,1992,,5.5999999046,2.189,,14.4,71.09024390243904
POL,1993,,5.5999999046,2.228,,13.9,71.59512195121953
POL,1994,,5.5999999046,2.286,,13.3,71.69512195121952
POL,1995,,5.5,2.329,,12.5,71.89268292682927
POL,1996,,5.5,2.365,,11.5,72.24634146341464
POL,1997,,5.4000000954,2.373,,10.4,72.64634146341464
POL,1998,,5.3000001907,2.347,,9.5,72.99756097560977
POL,1999,,5.0999999046,2.282,,8.7,73.04390243902441
POL,2000,,4.9000000954,2.208,238.00448608,8.1,73.74878048780488
POL,2001,,,2.243,282.8210144,7.6,74.20000000000002
POL,2002,,5.5999999046,2.279,315.83145142,7.3,74.49756097560977
POL,2003,,6.61,2.408,339.33520508,7.0,74.59756097560977
POL,2004,,6.6,2.266,392.00338745,6.7,74.84634146341465
POL,2005,,6.45,2.115,465.70019531,6.5,74.99512195121952
POL,2006,,6.4,2.156,524.09747314,6.3,75.1439024390244
POL,2007,,6.36,2.168,660.92468262,6.0,75.2439024390244
POL,2008,,6.55,2.139,892.59698486,5.7,75.54390243902441
POL,2009,,6.58,2.148,759.60577393,5.4,75.69512195121952
POL,2010,,6.51,2.156,809.19940186,5.1,76.24634146341464
POL,2011,,6.53,2.181,866.09466553,4.9,76.69512195121952
POL,2012,,6.53,2.201,815.1418457,4.7,76.74634146341464
POL,2013,,6.51,2.208,878.08837891,4.5,77.00000000000001
POL,2014,,6.53,2.273,911.29815674,4.3,77.60243902439025
POL,2015,,6.54,2.294,803.95965576,4.2,77.45121951219512
POL,2016,,6.54,2.381,816.08618164,4.1,77.85121951219514
POL,2017,,6.53,2.343,909.57818604,4.0,77.75365853658538
POL,2018,,6.44,2.324,978.73565674,3.9,77.60243902439025
POL,2019,,6.09,3.256,1014.03820801,3.8,77.90487804878049
POL,2020,,6.11,3.281,1025.98486328,3.8,76.4
POL,2021,,,3.391,1183.30236816,3.8,75.35121951219514
POL,2022,,,,1193.13061523,3.7,77.15609756097562
POL,2023,,,,1543.71240234,3.7,78.50731707317074
PRE,1960,,1.4211820466599487,,,,39.88721496942416
PRE,1961,,,,,,40.15574124243415
PRE,1962,,,,,,40.71613225808461
PRE,1963,,,,,,41.06419109332997
PRE,1964,,,,,,41.37030788868714
PRE,1965,,,,,,41.69728288774565
PRE,1966,,,,,,42.07781015879155
PRE,1967,,,,,,42.20009337074124
PRE,1968,,,,,,42.78260887274824
PRE,1969,,,,,,43.123276922059176
PRE,1970,,1.3697515231611708,,,,43.71022448772315
PRE,1971,,,,,,44.10456785642801
PRE,1972,,,,,,44.34517246923103
PRE,1973,,,,,,45.018074896264686
PRE,1974,,,,,,45.44903863882258
PRE,1975,,,,,,45.84318872458797
PRE,1976,,,,,,46.46686208730823
PRE,1977,,,,,,46.950684763544494
PRE,1978,,,,,,47.21726783242537
PRE,1979,,,,,,47.53657400238
PRE,1980,,,,,,47.68608501294917
PRE,1981,,,,,,47.84241489856036
PRE,1982,,,,,,48.00513286220853
PRE,1983,,,,,,47.85025127381233
PRE,1984,,,,,,47.72096682280886
PRE,1985,,,,,,47.93182128145664
PRE,1986,48.4566307067871,,,,,48.52604215539247
PRE,1987,49.1818504333496,,,,,48.533712137119565
PRE,1988,49.7587089538574,,,,,48.49367553436814
PRE,1989,50.4015884399414,,,,,48.94352193318543
PRE,1990,50.9873390197754,1.3262657196841343,0.1313614200853979,,104.9143653078937,48.93444393074567
PRE,1991,51.4802284240723,,,,106.777787447855,48.85068220091958
PRE,1992,51.9794692993164,,,,105.977948090817,49.02614590982675
PRE,1993,52.5513000488281,,,,102.46181858891698,49.58035578642029
PRE,1994,53.1664009094238,,,,101.19717081948818,50.016856958553774
PRE,1995,53.5900382995605,,,,100.22153987604663,50.13155950137132
PRE,1996,54.2615814208984,,,,98.91563176661332,50.15568832211424
PRE,1997,55.1187591552734,,,,97.26375141762864,50.40420123552192
PRE,1998,55.7947807312012,,,,96.4947037188338,50.32914153131756
PRE,1999,56.7298889160156,,,,92.91425756713777,51.03872240626055
PRE,2000,55.2534217834473,,0.1750424871275392,16.39619285849466,90.2157633697868,51.7515478288284
PRE,2001,56.1599311828613,,,16.420056740480426,87.3162279852982,52.25215724476815
PRE,2002,57.021411895752,,,17.194084422958344,84.24066597803743,52.74239739462819
PRE,2003,57.5234107971191,,,24.42188389538803,81.16926334496435,53.29390357563881
PRE,2004,58.0911102294922,,,29.37179011872482,78.29032665384271,53.80001826239051
PRE,2005,57.6766586303711,,,33.734018394635385,75.31257794319619,54.36598438004772
PRE,2006,56.5029106140137,,,40.18470611487484,72.29259096421886,54.97192473030405
PRE,2007,55.3608093261719,,,46.87181846821215,69.73700794530669,55.55076812913512
PRE,2008,55.6425895690918,,,55.17821545927845,67.40383797561454,56.13574060377744
PRE,2009,55.8871383666992,,,52.33854393413948,66.27685796611176,56.509339078622496
PRE,2010,56.5955085754395,,0.1956495298628753,53.86659524034104,63.76699532223797,57.12199835978132
PRE,2011,58.4964599609375,,,58.84761434199446,63.94135674769819,57.31185331778164
PRE,2012,59.793140411377,,,61.64114587981788,60.43790486829102,58.01534623973372
PRE,2013,60.82958984375,,,67.1405761974286,58.67978452177204,58.4503631169364
PRE,2014,61.4598083496094,,,68.70223733409436,58.10583152413431,58.60865881973973
PRE,2015,62.0811195373535,,,61.84637090423057,57.02236170360344,58.93626650033001
PRE,2016,62.6788902282715,,,59.41096327574032,55.93382599464558,59.23635624008267
PRE,2017,63.8377990722656,,,57.36066506691344,54.99648593476967,59.540235073662366
PRE,2018,65.7887115478516,,,56.06766605327054,52.55551840926461,60.20747248023482
PRE,2019,65.9298400878906,,,57.572912946580686,51.28178381094347,60.556800895555234
PRE,2020,66.1589431762695,,0.2456649032004513,58.71042876118175,49.71860764109229,60.50120700144394
PRE,2021,66.5542602539062,,,64.62707700669431,48.6301223757596,60.2752505117259
PRE,2022,66.9874496459961,,,67.58079731376064,48.42898918418617,61.38328800295025
PRE,2023,67.3943176269531,,,,45.933867200758165,62.16362989027908
PRE,2024,67.723030090332,,,,,
PRI,1960,,,,,,68.627
PRI,1961,,,,,,68.528
PRI,1962,,,,,,68.863
PRI,1963,,,,,,68.727
PRI,1964,,,,,,68.242
PRI,1965,,,,,,69.289
PRI,1966,,,,,,70.223
PRI,1967,,,,,,70.699
PRI,1968,,,,,,70.566
PRI,1969,,,,,,70.511
PRI,1970,,,,,,70.352
PRI,1971,,,,,,71.084
PRI,1972,,,,,,70.813
PRI,1973,,,,,,70.949
PRI,1974,,,,,,71.324
PRI,1975,,,,,,71.963
PRI,1976,,,,,,72.08
PRI,1977,,,,,,72.401
PRI,1978,,,,,,72.528
PRI,1979,,,,,,72.718
PRI,1980,86.75,,,,,73.101
PRI,1981,,,,,,72.981
PRI,1982,,,,,,72.949
PRI,1983,,,,,,73.375
PRI,1984,,,,,,73.427
PRI,1985,,,,,,72.633
PRI,1986,,,,,,73.272
PRI,1987,,,,,,73.402
PRI,1988,,,,,,73.153
PRI,1989,,,,,,72.479
PRI,1990,89.620002746582,,,,,72.827
PRI,1991,,,,,,73.877
PRI,1992,,,,,,73.387
PRI,1993,,,,,,73.309
PRI,1994,,,,,,73.622
PRI,1995,,,1.75,,,73.571
PRI,1996,,3.3199999332,,,,73.995
PRI,1997,,,,,,74.674
PRI,1998,,,,,,74.556
PRI,1999,,,,,,75.278
PRI,2000,,,,,,75.514
PRI,2001,,,,,,75.972
PRI,2002,,,,,,76.819
PRI,2003,,,,,,76.941
PRI,2004,,,,,,76.913
PRI,2005,,,,,,76.703
PRI,2006,,,,,,77.561
PRI,2007,,,,,,77.659
PRI,2008,,,,,,78.111
PRI,2009,,,,,,78.377
PRI,2010,91.9700012207031,,,,,78.717
PRI,2011,,,,,,78.766
PRI,2012,,,,,,79.258
PRI,2013,,,,,,80.318
PRI,2014,,,,,,80.039
PRI,2015,,,,,,80.677
PRI,2016,,,,,,80.355
PRI,2017,92.3899993896484,,,,,79.07
PRI,2018,,,,,,81.086
PRI,2019,,,,,,81.438
PRI,2020,,,,,,80.009
PRI,2021,,,,,,79.77
PRI,2022,,,,,,79.427
PRI,2023,,,,,,81.69
PRK,1960,,,,,81.8,55.814
PRK,1961,,,,,79.3,56.408
PRK,1962,,,,,76.9,56.998
PRK,1963,,,,,74.4,57.578
PRK,1964,,,,,71.7,58.17
PRK,1965,,,,,68.7,58.785
PRK,1966,,,,,65.6,59.423
PRK,1967,,,,,62.3,60.087
PRK,1968,,,,,58.9,60.757
PRK,1969,,,,,55.7,61.411
PRK,1970,,,,,52.6,62.049
PRK,1971,,,,,49.8,62.663
PRK,1972,,,,,47.2,63.254
PRK,1973,,,,,44.8,63.816
PRK,1974,,,,,42.7,64.335
PRK,1975,,,,,40.7,64.831
PRK,1976,,,,,38.9,65.325
PRK,1977,,,,,37.3,65.811
PRK,1978,,,,,35.7,66.292
PRK,1979,,,,,34.3,66.748
PRK,1980,,,,,33.0,67.208
PRK,1981,,,,,31.8,67.657
PRK,1982,,,2.549,,30.7,68.09
PRK,1983,,,2.511,,29.9,68.503
PRK,1984,,,,,29.3,68.881
PRK,1985,,,,,29.0,69.231
PRK,1986,,,,,29.0,69.541
PRK,1987,,,,,29.6,69.767
PRK,1988,,,,,30.2,70.052
PRK,1989,,,,,31.0,70.269
PRK,1990,,,,,32.0,70.484
PRK,1991,,,,,32.7,70.717
PRK,1992,,,,,33.2,71.009
PRK,1993,,,,,33.4,70.794
PRK,1994,,,,,33.3,70.472
PRK,1995,,,2.97,,64.3,60.766
PRK,1996,,,,,63.4,60.82
PRK,1997,,,,,62.3,60.869
PRK,1998,,,,,61.4,60.887
PRK,1999,,,,,60.4,60.91
PRK,2000,,,,,59.4,60.911
PRK,2001,,,,,58.6,60.893
PRK,2002,,13.2,,,57.7,60.877
PRK,2003,,,3.137,,27.3,69.399
PRK,2004,,,,,26.8,69.294
PRK,2005,,,,,26.3,69.168
PRK,2006,,,,,25.9,69.061
PRK,2007,,,,,25.6,69.021
PRK,2008,100.0,,3.267,,24.7,69.303
PRK,2009,,,,,23.9,69.702
PRK,2010,,14.3,,,22.9,70.246
PRK,2011,,,,,21.7,70.772
PRK,2012,,13.2,3.434,,20.6,71.317
PRK,2013,,,,,19.3,71.867
PRK,2014,,,3.496,,18.2,72.451
PRK,2015,,,,,17.2,72.825
PRK,2016,,,3.689,,16.5,72.971
PRK,2017,,,3.671,,15.4,73.034
PRK,2018,,,,,14.8,73.02
PRK,2019,,,,,14.3,72.928
PRK,2020,,,,,14.1,72.783
PRK,2021,,,,,14.1,73.437
PRK,2022,,,,,14.3,73.641
PRK,2023,,,,,14.5,73.642
PRT,1960,,,0.8,,84.2,64.00746341463416
PRT,1961,,,0.8,,82.1,62.66651219512196
PRT,1962,,,0.9,,78.8,64.1810243902439
PRT,1963,,,0.8,,74.5,64.78839024390244
PRT,1964,,,0.8,,70.1,64.98339024390245
PRT,1965,,,0.9,,66.4,65.96046341463415
PRT,1966,,,0.9,,63.6,65.48765853658539
PRT,1967,,,0.9,,61.6,66.33407317073171
PRT,1968,,,1.0,,60.1,66.67819512195122
PRT,1969,,,0.9,,58.2,66.27817073170732
PRT,1970,,,0.9,,55.3,67.07317073170732
PRT,1971,,,1.0,,51.4,66.77073170731708
PRT,1972,,,1.0,,47.3,68.32439024390244
PRT,1973,,,1.1,,43.3,67.52439024390245
PRT,1974,,,1.2,,39.5,68.01951219512196
PRT,1975,,,1.2,,35.9,68.30975609756098
PRT,1976,,,1.3,,32.6,68.8609756097561
PRT,1977,,,1.5,,29.5,70.01219512195122
PRT,1978,,,1.7,,26.8,70.31707317073172
PRT,1979,,,1.9,,24.6,71.16829268292685
PRT,1980,,,,,22.7,71.21463414634147
PRT,1981,79.4400024414062,,,,21.2,71.61463414634147
PRT,1982,,,,,19.9,72.41463414634147
PRT,1983,,,,,18.7,72.2658536585366
PRT,1984,,,,,17.5,72.51463414634145
PRT,1985,,4.0,,,16.5,72.81463414634148
PRT,1986,,4.0,,,15.5,73.26585365853659
PRT,1987,,4.0,,,14.5,73.66585365853659
PRT,1988,,4.0,,,13.5,73.71463414634147
PRT,1989,,4.09999990463257,,,12.5,74.2658536585366
PRT,1990,,4.0999999046,2.8,,11.5,73.96585365853659
PRT,1991,87.9499969482422,4.0999999046,2.838,,10.6,74.01463414634146
PRT,1992,,4.0,2.859,,9.7,74.31219512195123
PRT,1993,,3.9000000954,2.871,,8.8,74.51219512195122
PRT,1994,,3.9000000954,2.89,,8.1,74.91463414634147
PRT,1995,,3.9000000954,2.923,,7.5,75.31219512195122
PRT,1996,,4.0,3.002,,7.0,75.26097560975612
PRT,1997,,3.9000000954,3.043,,6.6,75.41219512195123
PRT,1998,,3.9000000954,3.099,,6.3,75.71219512195123
PRT,1999,,3.7999999523,3.121,,5.9,75.96341463414635
PRT,2000,,3.71,3.202,995.34210205,5.5,76.31463414634148
PRT,2001,,3.65,3.252,1015.54956055,5.1,76.81463414634149
PRT,2002,,3.56,3.285,1139.4029541,4.7,77.0658536585366
PRT,2003,,3.58,3.336,1443.37792969,4.3,77.21951219512196
PRT,2004,,3.58,3.411,1723.74401855,3.9,77.67073170731709
PRT,2005,,3.55,3.495,1814.35449219,3.7,78.0707317073171
PRT,2006,,3.47,3.565,1857.64526367,3.4,78.41951219512195
PRT,2007,,3.43,3.651,2112.52880859,3.3,78.3219512195122
PRT,2008,,3.38,3.746,2391.98120117,3.2,78.52439024390246
PRT,2009,,3.36,3.853,2346.54199219,3.1,78.72682926829269
PRT,2010,,3.37,3.979,2259.30371094,3.0,79.02682926829269
PRT,2011,94.4800033569336,3.37,4.12,2255.96923828,3.0,80.47073170731709
PRT,2012,,3.4,4.238,1980.01867676,3.0,80.37317073170732
PRT,2013,,3.39,4.397,2030.63012695,2.9,80.7219512195122
PRT,2014,,3.32,4.561,2059.92651367,2.9,81.12195121951221
PRT,2015,,3.37,4.75,1790.53405762,2.9,81.12439024390245
PRT,2016,,3.39,4.936,1875.2421875,2.9,81.12439024390245
PRT,2017,,3.39,5.115,1998.06469727,2.9,81.42439024390245
PRT,2018,,3.44,5.294,2216.30664063,2.9,81.32439024390244
PRT,2019,,3.51,5.45,2221.73120117,2.8,81.67560975609757
PRT,2020,,3.53,5.615,2346.33081055,2.7,81.32926829268293
PRT,2021,,,5.767,2760.16503906,2.7,81.3780487804878
PRT,2022,,,,2580.75634766,2.6,81.6317073170732
PRT,2023,,,,2743.57739258,2.6,82.28048780487806
PRY,1960,,2.38925075531006,0.534,,62.4,60.197
PRY,1961,,,,,62.1,60.517
PRY,1962,,,,,61.8,60.816
PRY,1963,,,,,61.8,61.101
PRY,1964,,,,,61.7,61.368
PRY,1965,,,0.533,,61.6,61.606
PRY,1966,,,,,61.6,61.832
PRY,1967,,,,,61.6,62.025
PRY,1968,,,,,61.5,62.208
PRY,1969,,,,,61.4,62.385
PRY,1970,,1.62940001487732,0.435,,61.1,62.554
PRY,1971,,,,,60.8,62.726
PRY,1972,,,,,60.4,62.89
PRY,1973,,,,,59.8,63.059
PRY,1974,,,,,59.1,63.231
PRY,1975,,1.68299996852875,0.439,,58.4,63.435
PRY,1976,,,,,57.4,63.654
PRY,1977,,,,,56.4,63.86
PRY,1978,,,,,55.3,64.078
PRY,1979,,,0.563,,54.1,64.298
PRY,1980,,,,,52.7,64.553
PRY,1981,,,0.579,,51.2,64.811
PRY,1982,78.4599990844727,,,,49.7,65.076
PRY,1983,,,,,48.0,65.293
PRY,1984,,,0.701,,46.4,65.609
PRY,1985,,,0.675,,44.8,65.893
PRY,1986,,,,,43.3,66.172
PRY,1987,,,,,41.9,66.454
PRY,1988,,,0.64,,40.4,66.71
PRY,1989,,1.32009994983673,,,39.0,66.922
PRY,1990,,0.9322000146,0.65,,37.7,67.341
PRY,1991,,,0.813,,36.4,67.676
PRY,1992,90.2699966430664,,,,35.2,67.961
PRY,1993,,1.2999999523,,,34.1,68.234
PRY,1994,,0.6008999944,0.28,,33.0,68.504
PRY,1995,,,0.73,,32.1,68.778
PRY,1996,,1.3400000334,,,31.3,69.05
PRY,1997,,,1.098,,30.6,69.284
PRY,1998,,,,,29.9,69.507
PRY,1999,,,,,29.3,69.774
PRY,2000,,0.78,1.17,104.49077606,28.7,70.026
PRY,2001,,0.77,,91.8441391,28.1,70.281
PRY,2002,,0.83,1.202,65.0742569,27.6,70.539
PRY,2003,,0.81,,70.85758209,27.0,70.795
PRY,2004,,0.78,,88.10053253,26.4,71.054
PRY,2005,,0.81,,95.1805954,25.8,71.317
PRY,2006,,0.8,,122.45078278,25.2,71.584
PRY,2007,94.5599975585938,0.8,,161.25285339,24.6,71.817
PRY,2008,93.2900009155273,0.82,,220.90351868,23.9,72.047
PRY,2009,93.75,0.82,,217.7858429,23.3,72.282
PRY,2010,93.870002746582,0.84,,258.43127441,22.7,72.551
PRY,2011,,0.83,,337.81317139,22.0,72.787
PRY,2012,94.1999969482422,0.84,1.385,368.7868042,21.4,73.105
PRY,2013,95.0599975585938,0.87,,391.80084229,20.8,73.292
PRY,2014,95.0299987792969,0.89,,440.85821533,20.2,73.415
PRY,2015,95.5500030517578,0.84,,393.42440796,19.5,73.454
PRY,2016,94.6500015258789,0.89,,385.52297974,18.9,73.487
PRY,2017,,0.89,,406.60488892,18.3,73.45
PRY,2018,94.0199966430664,0.9,1.462,422.13101196,17.7,73.627
PRY,2019,93.2099990844727,0.9,,416.84432983,17.2,73.668
PRY,2020,94.5400009155273,1.01,1.133,411.81765747,16.7,72.72
PRY,2021,,,3.242,480.11322021,16.2,68.108
PRY,2022,,,3.882,480.19396973,15.6,72.319
PRY,2023,,,,,15.1,73.844
PRY,2024,94.8600006103516,,,,,
PSE,1975,,,,,93.8,
PSE,1976,,,,,88.3,
PSE,1977,,,,,83.0,
PSE,1978,,,,,78.1,
PSE,1979,,,,,73.4,
PSE,1980,,,,,69.1,
PSE,1981,,,,,65.0,
PSE,1982,,,,,61.2,
PSE,1983,,,,,57.6,
PSE,1984,,,,,54.3,
PSE,1985,,,,,51.1,
PSE,1986,,,,,48.3,
PSE,1987,,,,,45.6,
PSE,1988,,,,,43.2,
PSE,1989,,,,,41.0,
PSE,1990,,,,,39.0,67.803
PSE,1991,,,,,37.2,68.222
PSE,1992,,,,,35.6,68.478
PSE,1993,,,,,34.1,68.759
PSE,1994,,,,,32.7,69.328
PSE,1995,,,,,31.5,69.583
PSE,1996,,1.2000000477,,,30.3,69.982
PSE,1997,86.0800018310547,,,,29.2,70.328
PSE,1998,,,0.5,,28.2,70.564
PSE,1999,,,,,27.2,70.789
PSE,2000,,,,129.54533386,26.4,70.298
PSE,2001,,,0.837,127.37930298,25.5,69.75
PSE,2002,,,,118.22906494,24.8,70.88
PSE,2003,,,,111.62216187,24.0,70.967
PSE,2004,92.4800033569336,,,150.72610474,23.3,71.094
PSE,2005,,,,158.43028259,22.6,72.004
PSE,2006,93.4499969482422,,,154.09745789,21.8,71.831
PSE,2007,93.7600021362305,,,149.22294617,21.1,72.064
PSE,2008,94.0100021362305,,,200.96418762,20.4,72.204
PSE,2009,94.4300003051758,,,221.97026062,19.7,72.306
PSE,2010,94.7200012207031,,,219.44699097,19.0,73.302
PSE,2011,95.0299987792969,,,308.36453247,18.4,73.557
PSE,2012,95.6699981689453,,,298.34082031,17.7,73.722
PSE,2013,96.0500030517578,,,327.25717163,17.1,74.14
PSE,2014,96.2099990844727,,,314.27474976,17.6,72.781
PSE,2015,96.4800033569336,,,286.91394043,15.8,74.577
PSE,2016,96.7200012207031,,,299.4125061,15.2,74.917
PSE,2017,96.9199981689453,,1.774,310.2114563,14.7,75.216
PSE,2018,97.2200012207031,,2.168,324.02166748,14.1,75.38
PSE,2019,97.379997253418,,,317.45007324,13.6,75.811
PSE,2020,97.5100021362305,,,314.82254028,13.2,74.998
PSE,2021,97.6857135394122,,,364.4173584,12.8,73.89
PSE,2022,97.8399963378906,,,350.63812256,12.3,76.662
PSE,2023,,,,,14.3,65.17
PSE,2024,97.9449803653341,,,,,
PSS,1960,,4.836772842292807,,,,54.93276901833092
PSS,1961,,,,,,55.473919434603374
PSS,1962,,,,,,56.06334004433258
PSS,1963,,,,,,56.6347430751547
PSS,1964,,,,,,56.81746324704206
PSS,1965,,,,,,57.88221525867153
PSS,1966,,,,,,58.28112027167082
PSS,1967,,,,,,58.58321601354206
PSS,1968,,,,,,59.07532404445856
PSS,1969,,,,,,59.27077844848386
PSS,1970,,4.957495017373784,,,,59.72384534212639
PSS,1971,,,,,,60.09054104350437
PSS,1972,,,,,,60.33925414675998
PSS,1973,,,,,,60.21711816283359
PSS,1974,,,,,,60.76105840716969
PSS,1975,,,,,,60.95735586848193
PSS,1976,,,,,,61.71538360207038
PSS,1977,,,,,,62.145142831314274
PSS,1978,,,,,,62.63615009807418
PSS,1979,,,,,,62.558034413465016
PSS,1980,,3.616154061498524,,,,62.79682320162037
PSS,1981,,3.71820079423382,,,,62.91265488541311
PSS,1982,,,,,,63.04720543023189
PSS,1983,,,,,,63.53450237898673
PSS,1984,,,,,,63.81615244098014
PSS,1985,,,,,,64.27980245919488
PSS,1986,,,,,,64.27002127991433
PSS,1987,,,,,,64.61399255185749
PSS,1988,,,,,,65.11178466958631
PSS,1989,,,,,,65.42186957344616
PSS,1990,,,0.2768521351957609,,27.81380219263637,65.40796957434837
PSS,1991,,,,,26.912241440051005,65.71264661501799
PSS,1992,,,,,26.11126765293614,65.81843077331392
PSS,1993,,,,,25.332511432352295,65.98092055572464
PSS,1994,,,,,24.64811663016401,66.21750387032635
PSS,1995,,,,,24.06710554788022,66.39627642074645
PSS,1996,,,,,23.513699767519096,66.55802958145541
PSS,1997,,,,,23.09282153871801,66.68072080820939
PSS,1998,,,,,22.64876389884475,66.8765066591632
PSS,1999,,,,,22.25354196870469,66.99900176191201
PSS,2000,,,0.3556107436097636,82.60069113226015,21.911245942571785,66.89148328382969
PSS,2001,,,,79.43358920042233,21.608566836235894,67.01672433385191
PSS,2002,,,,88.38244229715528,21.45322405092517,66.75848245741724
PSS,2003,,,,94.9725034187979,21.144187229295184,66.95992975452137
PSS,2004,,,,116.5140840211421,21.11197303781561,67.10381695777916
PSS,2005,,2.057342480447561,,138.53803396463636,21.03402449906709,67.2332794133166
PSS,2006,,,,147.50958169803397,20.989787781350483,67.3577049121232
PSS,2007,,,,153.40205892111234,20.849229320908854,67.36683795368378
PSS,2008,,,,157.67947586799593,20.652198185624563,67.57473110165887
PSS,2009,,,,154.6006420633547,20.53315149502712,67.45279290204981
PSS,2010,,,0.345256848631453,161.59282180182646,20.029668629524966,67.90591718831013
PSS,2011,,1.7795081825798993,,163.24597735314504,19.699677885672983,68.02228101955319
PSS,2012,,,,176.18818522655582,19.35588946243938,67.66605322535932
PSS,2013,,,,177.13626274742293,19.068863998514825,68.00546256354045
PSS,2014,,,,185.03502089026392,18.89969476186824,68.03761321240026
PSS,2015,,,,178.4346744213762,18.806844018962583,68.11660960331383
PSS,2016,,,,185.20215485008887,18.904992146838723,68.2856508563666
PSS,2017,,,,189.3492872776116,19.026529471150116,68.51928750051295
PSS,2018,,,,217.301131379356,19.16269718430968,68.58258878902474
PSS,2019,,,,225.93225110548136,19.396617246214685,68.64215783039846
PSS,2020,,,,227.9521011568329,19.41729025302809,68.35681087927591
PSS,2021,,,,264.30870227757293,19.38753687549564,67.48102092407026
PSS,2022,,,,219.94193668657485,19.22147548300708,69.10043489935615
PSS,2023,,,,,18.95969567163225,69.27459490358558
PST,1960,,9.28660769621782,,,,68.83992005334053
PST,1961,,,,,,69.26882819775146
PST,1962,,,,,,69.2703494749647
PST,1963,,,,,,69.44496698600199
PST,1964,,,,,,69.88997461886579
PST,1965,,,,,,69.96556811686636
PST,1966,,,,,,70.14175417180708
PST,1967,,,,,,70.58597070558142
PST,1968,,,,,,70.39891766222428
PST,1969,,,,,,70.5519226992632
PST,1970,,9.437083236095376,,,,70.84851346768814
PST,1971,,,,,,71.1394974898806
PST,1972,,,,,,71.35413227250042
PST,1973,,,,,,71.50950306854492
PST,1974,,,,,,71.86923285832349
PST,1975,,,,,,72.155310229648
PST,1976,,,,,,72.41490616301425
PST,1977,,,,,,72.80437258458085
PST,1978,,,,,,72.94223744992681
PST,1979,,,,,,73.27671014914635
PST,1980,,8.971608529903476,,,,73.31899383942682
PST,1981,,,,,,73.65184676612026
PST,1982,,,,,,73.97507269945842
PST,1983,,,,,,74.07351905672517
PST,1984,,,,,,74.35835223247794
PST,1985,,8.685062082892207,,,,74.49754047326357
PST,1986,,,,,,74.76033901946317
PST,1987,,,,,,75.03832193895686
PST,1988,,,,,,75.13544025250216
PST,1989,,,,,,75.3645532807694
PST,1990,,7.025540070893439,2.3899345370827554,,9.032495866647354,75.47399173162296
PST,1991,,7.03980681898165,,,8.68499791675278,75.60907590762531
PST,1992,,6.740245707247882,,,8.406173376497254,75.71661503051844
PST,1993,,7.762976718914301,,,8.026440691101156,75.72315207916678
PST,1994,,7.742867528805187,,,7.591471389525463,76.03124066565807
PST,1995,,7.4896663566807105,,,7.2701293988131965,76.07346297534372
PST,1996,,7.281445124012112,,,6.962296206328832,76.4365491203333
PST,1997,,7.088076866697268,,,6.692536153846683,76.77555522446917
PST,1998,,6.921199296725322,,,6.454091440925056,76.96984523165624
PST,1999,,6.778968113613073,,,6.236582971707221,77.09273520391903
PST,2000,,6.510437153830361,2.687105454206036,2478.1614660083937,6.058743163356719,77.35137564714375
PST,2001,,6.409875120382583,,2570.460558659764,5.886562887734798,77.63406985962685
PST,2002,,6.342378310678545,,2788.7990625407383,5.788353324621931,77.77184258577698
PST,2003,,6.226527740398772,,3171.677111643335,5.661684792434358,77.88734800394217
PST,2004,,6.160432294034352,,3489.844579128061,5.51836143075822,78.30706902679024
PST,2005,,6.079509260725443,,3679.766221914912,5.432472403725771,78.41088426083502
PST,2006,,6.026823120261048,,3880.946666799796,5.3288733319399215,78.72914981175151
PST,2007,,6.029024212682456,,4212.325731332105,5.205159332054541,78.98051733396842
PST,2008,,5.934401088842432,,4503.385316860314,5.089738532474442,79.14562405909466
PST,2009,,5.895068981680732,,4576.006109083083,4.954080002894145,79.46840414811959
PST,2010,,5.84170788371171,3.17153632036564,4728.349418823341,4.7919235293189,79.67854055163356
PST,2011,,5.771812569856624,,5085.692121728709,4.680746665897601,79.94438247176956
PST,2012,,5.759543671075599,,5103.820634677943,4.57899222200574,80.08871097409501
PST,2013,,5.70909869918538,,5127.899492347641,4.502636866377084,80.27344156629808
PST,2014,,5.622395309304218,,5279.928559045335,4.409745252230298,80.53904546131781
PST,2015,,5.578850666687362,,5108.035963229781,4.360239976682228,80.44009973133352
PST,2016,,5.537269925744843,,5270.928875902562,4.283732688617623,80.61124115015173
PST,2017,,5.576714205505334,,5445.856887123092,4.213350190483679,80.6650553844053
PST,2018,,5.537951544660632,,5714.048220130465,4.188882495401611,80.74428266470343
PST,2019,,5.482259311563951,,5830.569802445096,4.122003093353295,80.97009333749467
PST,2020,,5.40752668923684,3.677004494346928,6348.534413565528,4.101391690085249,80.06591407431087
PST,2021,,,,6837.68285992763,4.0964147739141055,79.7955815488505
PST,2022,,,,6984.791449735273,4.090825933797316,80.19785320766148
