ISO3,Year,Urban_Population_Percent
EST,2035,13.353
EST,2035,2.486
EST,2035,11.64
EST,2035,39.598
EST,2035,100.0
EST,2036,11.586
EST,2036,13.622
EST,2036,7.492
EST,2036,13.48
EST,2036,2.453
EST,2036,11.674
EST,2036,39.693
EST,2036,100.0
EST,2037,11.486
EST,2037,13.491
EST,2037,7.498
EST,2037,13.609
EST,2037,2.419
EST,2037,11.708
EST,2037,39.79
EST,2037,100.0
EST,2038,11.385
EST,2038,13.359
EST,2038,7.504
EST,2038,13.738
EST,2038,2.385
EST,2038,11.742
EST,2038,39.887
EST,2038,100.0
EST,2039,11.283
EST,2039,13.226
EST,2039,7.511
EST,2039,13.869
EST,2039,2.35
EST,2039,11.776
EST,2039,39.986
EST,2039,100.0
EST,2040,11.179
EST,2040,13.091
EST,2040,7.517
EST,2040,14.002
EST,2040,2.315
EST,2040,11.811
EST,2040,40.085
EST,2040,100.0
EST,2041,11.073
EST,2041,13.038
EST,2041,7.472
EST,2041,14.088
EST,2041,2.544
EST,2041,11.57
EST,2041,40.216
EST,2041,100.0
EST,2042,10.966
EST,2042,12.983
EST,2042,7.427
EST,2042,14.175
EST,2042,2.774
EST,2042,11.326
EST,2042,40.349
EST,2042,100.0
EST,2043,10.858
EST,2043,12.929
EST,2043,7.381
EST,2043,14.263
EST,2043,3.007
EST,2043,11.08
EST,2043,40.482
EST,2043,100.0
EST,2044,10.749
EST,2044,12.874
EST,2044,7.335
EST,2044,14.352
EST,2044,3.242
EST,2044,10.831
EST,2044,40.618
EST,2044,100.0
EST,2045,10.638
EST,2045,12.818
EST,2045,7.288
EST,2045,14.442
EST,2045,3.48
EST,2045,10.58
EST,2045,40.754
EST,2045,100.0
EST,2046,10.541
EST,2046,12.753
EST,2046,7.231
EST,2046,14.485
EST,2046,3.487
EST,2046,10.61
EST,2046,40.892
EST,2046,100.0
EST,2047,10.443
EST,2047,12.688
EST,2047,7.173
EST,2047,14.529
EST,2047,3.495
EST,2047,10.64
EST,2047,41.032
EST,2047,100.0
EST,2048,10.344
EST,2048,12.623
EST,2048,7.114
EST,2048,14.573
EST,2048,3.503
EST,2048,10.67
EST,2048,41.173
EST,2048,100.0
EST,2049,10.243
EST,2049,12.556
EST,2049,7.055
EST,2049,14.618
EST,2049,3.511
EST,2049,10.701
EST,2049,41.315
EST,2049,100.0
EST,2050,10.142
EST,2050,12.489
EST,2050,6.995
EST,2050,14.663
EST,2050,3.519
EST,2050,10.732
EST,2050,41.459
EST,2050,100.0
ETH,1950,28.427
ETH,1950,25.445
ETH,1950,7.06
ETH,1950,2.423
ETH,1950,0.702
ETH,1950,33.541
ETH,1950,2.403
ETH,1950,100.0
ETH,1951,27.911
ETH,1951,25.629
ETH,1951,7.108
ETH,1951,2.471
ETH,1951,0.713
ETH,1951,33.557
ETH,1951,2.611
ETH,1951,100.0
ETH,1952,27.415
ETH,1952,25.806
ETH,1952,7.154
ETH,1952,2.518
ETH,1952,0.723
ETH,1952,33.573
ETH,1952,2.811
ETH,1952,100.0
ETH,1953,26.937
ETH,1953,25.977
ETH,1953,7.198
ETH,1953,2.563
ETH,1953,0.733
ETH,1953,33.588
ETH,1953,3.004
ETH,1953,100.0
ETH,1954,26.477
ETH,1954,26.141
ETH,1954,7.24
ETH,1954,2.606
ETH,1954,0.743
ETH,1954,33.603
ETH,1954,3.189
ETH,1954,100.0
ETH,1955,26.034
ETH,1955,26.299
ETH,1955,7.281
ETH,1955,2.648
ETH,1955,0.752
ETH,1955,33.617
ETH,1955,3.368
ETH,1955,100.0
ETH,1956,25.535
ETH,1956,26.46
ETH,1956,7.323
ETH,1956,2.7
ETH,1956,0.764
ETH,1956,33.637
ETH,1956,3.581
ETH,1956,100.0
ETH,1957,25.056
ETH,1957,26.615
ETH,1957,7.363
ETH,1957,2.75
ETH,1957,0.775
ETH,1957,33.655
ETH,1957,3.786
ETH,1957,100.0
ETH,1958,24.595
ETH,1958,26.764
ETH,1958,7.402
ETH,1958,2.798
ETH,1958,0.785
ETH,1958,33.673
ETH,1958,3.982
ETH,1958,100.0
ETH,1959,24.151
ETH,1959,26.908
ETH,1959,7.439
ETH,1959,2.844
ETH,1959,0.795
ETH,1959,33.69
ETH,1959,4.172
ETH,1959,100.0
ETH,1960,23.724
ETH,1960,27.046
ETH,1960,7.475
ETH,1960,2.889
ETH,1960,0.805
ETH,1960,33.707
ETH,1960,4.354
ETH,1960,100.0
ETH,1961,23.144
ETH,1961,27.109
ETH,1961,7.508
ETH,1961,2.951
ETH,1961,0.818
ETH,1961,33.705
ETH,1961,4.765
ETH,1961,100.0
ETH,1962,22.594
ETH,1962,27.168
ETH,1962,7.539
ETH,1962,3.011
ETH,1962,0.83
ETH,1962,33.703
ETH,1962,5.155
ETH,1962,100.0
ETH,1963,22.072
ETH,1963,27.224
ETH,1963,7.569
ETH,1963,3.067
ETH,1963,0.842
ETH,1963,33.702
ETH,1963,5.524
ETH,1963,100.0
ETH,1964,21.575
ETH,1964,27.278
ETH,1964,7.597
ETH,1964,3.12
ETH,1964,0.853
ETH,1964,33.701
ETH,1964,5.876
ETH,1964,100.0
ETH,1965,21.103
ETH,1965,27.329
ETH,1965,7.624
ETH,1965,3.171
ETH,1965,0.864
ETH,1965,33.699
ETH,1965,6.21
ETH,1965,100.0
ETH,1966,20.539
ETH,1966,27.333
ETH,1966,7.646
ETH,1966,3.239
ETH,1966,0.877
ETH,1966,33.549
ETH,1966,6.817
ETH,1966,100.0
ETH,1967,20.005
ETH,1967,27.337
ETH,1967,7.666
ETH,1967,3.303
ETH,1967,0.89
ETH,1967,33.408
ETH,1967,7.391
ETH,1967,100.0
ETH,1968,19.5
ETH,1968,27.341
ETH,1968,7.686
ETH,1968,3.363
ETH,1968,0.902
ETH,1968,33.274
ETH,1968,7.934
ETH,1968,100.0
ETH,1969,19.021
ETH,1969,27.345
ETH,1969,7.704
ETH,1969,3.42
ETH,1969,0.913
ETH,1969,33.147
ETH,1969,8.449
ETH,1969,100.0
ETH,1970,18.566
ETH,1970,27.349
ETH,1970,7.722
ETH,1970,3.475
ETH,1970,0.924
ETH,1970,33.026
ETH,1970,8.938
ETH,1970,100.0
ETH,1971,18.053
ETH,1971,27.318
ETH,1971,7.733
ETH,1971,3.545
ETH,1971,0.937
ETH,1971,32.231
ETH,1971,10.184
ETH,1971,100.0
ETH,1972,17.566
ETH,1972,27.288
ETH,1972,7.743
ETH,1972,3.612
ETH,1972,0.95
ETH,1972,31.478
ETH,1972,11.364
ETH,1972,100.0
ETH,1973,17.105
ETH,1973,27.26
ETH,1973,7.753
ETH,1973,3.675
ETH,1973,0.962
ETH,1973,30.763
ETH,1973,12.482
ETH,1973,100.0
ETH,1974,16.666
ETH,1974,27.233
ETH,1974,7.762
ETH,1974,3.735
ETH,1974,0.974
ETH,1974,30.085
ETH,1974,13.545
ETH,1974,100.0
ETH,1975,16.25
ETH,1975,27.208
ETH,1975,7.771
ETH,1975,3.791
ETH,1975,0.985
ETH,1975,29.44
ETH,1975,14.555
ETH,1975,100.0
ETH,1976,16.233
ETH,1976,27.842
ETH,1976,7.753
ETH,1976,4.056
ETH,1976,1.01
ETH,1976,28.94
ETH,1976,14.167
ETH,1976,100.0
ETH,1977,16.216
ETH,1977,28.455
ETH,1977,7.736
ETH,1977,4.312
ETH,1977,1.035
ETH,1977,13.791
ETH,1977,100.0
ETH,1978,16.2
ETH,1978,29.048
ETH,1978,7.72
ETH,1978,4.56
ETH,1978,1.058
ETH,1978,27.987
ETH,1978,13.427
ETH,1978,100.0
ETH,1979,16.185
ETH,1979,29.622
ETH,1979,7.704
ETH,1979,4.799
ETH,1979,1.081
ETH,1979,27.533
ETH,1979,13.076
ETH,1979,100.0
ETH,1980,16.17
ETH,1980,30.178
ETH,1980,7.689
ETH,1980,5.031
ETH,1980,1.104
ETH,1980,27.093
ETH,1980,12.735
ETH,1980,100.0
ETH,1981,15.451
ETH,1981,30.586
ETH,1981,7.938
ETH,1981,5.174
ETH,1981,1.123
ETH,1981,26.56
ETH,1981,13.167
ETH,1981,100.0
ETH,1982,14.774
ETH,1982,30.97
ETH,1982,8.173
ETH,1982,5.309
ETH,1982,1.142
ETH,1982,26.058
ETH,1982,13.574
ETH,1982,100.0
ETH,1983,14.137
ETH,1983,31.332
ETH,1983,8.394
ETH,1983,5.435
ETH,1983,1.159
ETH,1983,25.586
ETH,1983,13.957
ETH,1983,100.0
ETH,1984,13.535
ETH,1984,31.673
ETH,1984,8.603
ETH,1984,5.555
ETH,1984,1.176
ETH,1984,25.139
ETH,1984,14.319
ETH,1984,100.0
ETH,1985,12.966
ETH,1985,31.996
ETH,1985,8.801
ETH,1985,5.668
ETH,1985,1.191
ETH,1985,24.717
ETH,1985,14.661
ETH,1985,100.0
ETH,1986,12.297
ETH,1986,32.058
ETH,1986,9.027
ETH,1986,5.914
ETH,1986,1.205
ETH,1986,24.296
ETH,1986,15.202
ETH,1986,100.0
ETH,1987,11.677
ETH,1987,32.116
ETH,1987,9.237
ETH,1987,6.143
ETH,1987,1.218
ETH,1987,23.906
ETH,1987,15.703
ETH,1987,100.0
ETH,1988,11.1
ETH,1988,32.169
ETH,1988,9.433
ETH,1988,6.356
ETH,1988,1.229
ETH,1988,23.543
ETH,1988,16.17
ETH,1988,100.0
ETH,1989,10.563
ETH,1989,32.219
ETH,1989,9.615
ETH,1989,6.554
ETH,1989,1.24
ETH,1989,23.205
ETH,1989,16.605
ETH,1989,100.0
ETH,1990,10.06
ETH,1990,32.266
ETH,1990,9.785
ETH,1990,6.739
ETH,1990,1.25
ETH,1990,22.888
ETH,1990,17.011
ETH,1990,100.0
ETH,1991,9.535
ETH,1991,32.066
ETH,1991,9.886
ETH,1991,7.171
ETH,1991,1.359
ETH,1991,22.539
ETH,1991,17.444
ETH,1991,100.0
ETH,1992,9.05
ETH,1992,31.882
ETH,1992,9.98
ETH,1992,7.569
ETH,1992,1.46
ETH,1992,22.216
ETH,1992,17.843
ETH,1992,100.0
ETH,1993,8.602
ETH,1993,31.711
ETH,1993,10.067
ETH,1993,7.938
ETH,1993,1.553
ETH,1993,21.918
ETH,1993,18.212
ETH,1993,100.0
ETH,1994,8.185
ETH,1994,31.553
ETH,1994,10.147
ETH,1994,8.28
ETH,1994,1.639
ETH,1994,21.64
ETH,1994,18.555
ETH,1994,100.0
ETH,1995,7.797
ETH,1995,31.405
ETH,1995,10.222
ETH,1995,8.599
ETH,1995,1.719
ETH,1995,21.382
ETH,1995,18.875
ETH,1995,100.0
ETH,1996,7.461
ETH,1996,31.074
ETH,1996,10.289
ETH,1996,9.01
ETH,1996,1.738
ETH,1996,21.241
ETH,1996,19.187
ETH,1996,100.0
ETH,1997,7.146
ETH,1997,30.764
ETH,1997,10.351
ETH,1997,9.395
ETH,1997,1.755
ETH,1997,21.109
ETH,1997,19.479
ETH,1997,100.0
ETH,1998,6.851
ETH,1998,30.474
ETH,1998,10.41
ETH,1998,9.756
ETH,1998,1.771
ETH,1998,20.985
ETH,1998,19.753
ETH,1998,100.0
ETH,1999,6.574
ETH,1999,30.201
ETH,1999,10.465
ETH,1999,10.095
ETH,1999,1.786
ETH,1999,20.869
ETH,1999,20.011
ETH,1999,100.0
ETH,2000,6.313
ETH,2000,29.944
ETH,2000,10.517
ETH,2000,10.414
ETH,2000,1.801
ETH,2000,20.759
ETH,2000,20.253
ETH,2000,100.0
ETH,2001,6.12
ETH,2001,30.368
ETH,2001,10.462
ETH,2001,11.154
ETH,2001,1.826
ETH,2001,20.293
ETH,2001,19.777
ETH,2001,100.0
ETH,2002,5.939
ETH,2002,30.766
ETH,2002,10.41
ETH,2002,11.849
ETH,2002,1.85
ETH,2002,19.855
ETH,2002,19.33
ETH,2002,100.0
ETH,2003,5.768
ETH,2003,31.14
ETH,2003,10.361
ETH,2003,12.503
ETH,2003,1.873
ETH,2003,19.444
ETH,2003,18.91
ETH,2003,100.0
ETH,2004,5.608
ETH,2004,31.493
ETH,2004,10.316
ETH,2004,13.119
ETH,2004,1.894
ETH,2004,19.056
ETH,2004,18.514
ETH,2004,100.0
ETH,2005,5.456
ETH,2005,31.827
ETH,2005,10.272
ETH,2005,13.701
ETH,2005,1.914
ETH,2005,18.69
ETH,2005,18.14
ETH,2005,100.0
ETH,2006,5.251
ETH,2006,31.203
ETH,2006,10.234
ETH,2006,14.261
ETH,2006,2.008
ETH,2006,18.421
ETH,2006,18.622
ETH,2006,100.0
ETH,2007,5.058
ETH,2007,30.615
ETH,2007,10.198
ETH,2007,14.789
ETH,2007,2.096
ETH,2007,18.169
ETH,2007,19.075
ETH,2007,100.0
ETH,2008,4.875
ETH,2008,30.061
ETH,2008,10.164
ETH,2008,15.286
ETH,2008,2.179
ETH,2008,17.931
ETH,2008,19.503
ETH,2008,100.0
ETH,2009,4.703
ETH,2009,29.538
ETH,2009,10.132
ETH,2009,15.756
ETH,2009,2.257
ETH,2009,17.706
ETH,2009,19.907
ETH,2009,100.0
ETH,2010,4.541
ETH,2010,29.042
ETH,2010,10.102
ETH,2010,16.201
ETH,2010,2.332
ETH,2010,17.493
ETH,2010,20.29
ETH,2010,100.0
ETH,2011,4.377
ETH,2011,28.392
ETH,2011,10.031
ETH,2011,16.709
ETH,2011,2.435
ETH,2011,17.287
ETH,2011,20.768
ETH,2011,100.0
ETH,2012,4.223
ETH,2012,27.778
ETH,2012,9.964
ETH,2012,17.19
ETH,2012,2.533
ETH,2012,17.093
ETH,2012,21.219
ETH,2012,100.0
ETH,2013,4.077
ETH,2013,27.197
ETH,2013,9.901
ETH,2013,17.644
ETH,2013,2.626
ETH,2013,16.909
ETH,2013,21.646
ETH,2013,100.0
ETH,2014,3.938
ETH,2014,26.647
ETH,2014,9.841
ETH,2014,18.074
ETH,2014,2.714
ETH,2014,16.735
ETH,2014,22.05
ETH,2014,100.0
ETH,2015,3.807
ETH,2015,26.125
ETH,2015,9.784
ETH,2015,18.482
ETH,2015,2.797
ETH,2015,16.57
ETH,2015,22.434
ETH,2015,100.0
ETH,2016,3.676
ETH,2016,25.469
ETH,2016,9.661
ETH,2016,18.969
ETH,2016,2.909
ETH,2016,16.398
ETH,2016,22.917
ETH,2016,100.0
ETH,2017,3.553
ETH,2017,24.85
ETH,2017,9.545
ETH,2017,19.429
ETH,2017,3.015
ETH,2017,16.235
ETH,2017,23.373
ETH,2017,100.0
ETH,2018,3.436
ETH,2018,24.263
ETH,2018,9.436
ETH,2018,19.864
ETH,2018,3.116
ETH,2018,16.081
ETH,2018,23.805
ETH,2018,100.0
ETH,2019,3.325
ETH,2019,23.707
ETH,2019,9.331
ETH,2019,20.277
ETH,2019,3.211
ETH,2019,15.935
ETH,2019,24.214
ETH,2019,100.0
ETH,2020,3.219
ETH,2020,23.179
ETH,2020,9.232
ETH,2020,20.669
ETH,2020,3.301
ETH,2020,15.797
ETH,2020,24.603
ETH,2020,100.0
ETH,2021,3.31
ETH,2021,22.738
ETH,2021,9.045
ETH,2021,20.888
ETH,2021,3.48
ETH,2021,15.642
ETH,2021,24.897
ETH,2021,100.0
ETH,2022,3.396
ETH,2022,22.32
ETH,2022,8.867
ETH,2022,21.095
ETH,2022,3.65
ETH,2022,15.496
ETH,2022,25.175
ETH,2022,100.0
ETH,2023,3.477
ETH,2023,21.924
ETH,2023,8.699
ETH,2023,21.292
ETH,2023,3.811
ETH,2023,15.357
ETH,2023,25.44
ETH,2023,100.0
ETH,2024,3.555
ETH,2024,21.548
ETH,2024,8.539
ETH,2024,21.479
ETH,2024,3.964
ETH,2024,15.225
ETH,2024,25.691
ETH,2024,100.0
ETH,2025,3.628
ETH,2025,21.19
ETH,2025,8.387
ETH,2025,21.657
ETH,2025,4.109
ETH,2025,15.1
ETH,2025,25.93
ETH,2025,100.0
ETH,2026,3.587
ETH,2026,20.961
ETH,2026,8.202
ETH,2026,21.713
ETH,2026,4.172
ETH,2026,14.956
ETH,2026,26.411
ETH,2026,100.0
ETH,2027,3.547
ETH,2027,20.744
ETH,2027,8.025
ETH,2027,21.766
ETH,2027,4.231
ETH,2027,14.819
ETH,2027,26.868
ETH,2027,100.0
ETH,2028,3.51
ETH,2028,20.537
ETH,2028,7.857
ETH,2028,21.816
ETH,2028,4.288
ETH,2028,14.688
ETH,2028,27.303
ETH,2028,100.0
ETH,2029,3.474
ETH,2029,20.34
ETH,2029,7.697
ETH,2029,21.865
ETH,2029,4.342
ETH,2029,14.564
ETH,2029,27.719
ETH,2029,100.0
ETH,2030,3.44
ETH,2030,20.151
ETH,2030,7.545
ETH,2030,21.911
ETH,2030,4.394
ETH,2030,14.445
ETH,2030,28.115
ETH,2030,100.0
ETH,2031,3.372
ETH,2031,19.907
ETH,2031,7.413
ETH,2031,21.856
ETH,2031,4.426
ETH,2031,14.32
ETH,2031,28.707
ETH,2031,100.0
ETH,2032,3.307
ETH,2032,19.673
ETH,2032,7.287
ETH,2032,21.803
ETH,2032,4.456
ETH,2032,14.201
ETH,2032,29.273
ETH,2032,100.0
ETH,2033,3.245
ETH,2033,19.449
ETH,2033,7.167
ETH,2033,21.753
ETH,2033,4.486
ETH,2033,14.086
ETH,2033,29.814
ETH,2033,100.0
ETH,2034,3.186
ETH,2034,19.234
ETH,2034,7.052
ETH,2034,21.705
ETH,2034,4.514
ETH,2034,13.977
ETH,2034,30.333
ETH,2034,100.0
ETH,2035,3.129
ETH,2035,19.029
ETH,2035,6.941
ETH,2035,21.659
ETH,2035,4.54
ETH,2035,13.872
ETH,2035,30.83
ETH,2035,100.0
ETH,2036,3.041
ETH,2036,18.86
ETH,2036,6.82
ETH,2036,21.477
ETH,2036,4.575
ETH,2036,13.893
ETH,2036,31.334
ETH,2036,100.0
ETH,2037,2.957
ETH,2037,18.698
ETH,2037,6.704
ETH,2037,21.302
ETH,2037,4.609
ETH,2037,13.913
ETH,2037,31.818
ETH,2037,100.0
ETH,2038,2.875
ETH,2038,18.542
ETH,2038,6.592
ETH,2038,21.134
ETH,2038,4.641
ETH,2038,13.932
ETH,2038,32.283
ETH,2038,100.0
ETH,2039,2.797
ETH,2039,18.393
ETH,2039,6.485
ETH,2039,20.973
ETH,2039,4.671
ETH,2039,13.95
ETH,2039,32.73
ETH,2039,100.0
ETH,2040,2.722
ETH,2040,18.249
ETH,2040,6.382
ETH,2040,20.818
ETH,2040,4.701
ETH,2040,13.968
ETH,2040,33.16
ETH,2040,100.0
ETH,2041,2.657
ETH,2041,18.026
ETH,2041,6.241
ETH,2041,20.679
ETH,2041,4.727
ETH,2041,14.04
ETH,2041,33.63
ETH,2041,100.0
ETH,2042,2.594
ETH,2042,17.811
ETH,2042,6.106
ETH,2042,20.546
ETH,2042,4.751
ETH,2042,14.11
ETH,2042,34.083
ETH,2042,100.0
ETH,2043,2.533
ETH,2043,17.604
ETH,2043,5.975
ETH,2043,20.417
ETH,2043,4.775
ETH,2043,14.177
ETH,2043,34.519
ETH,2043,100.0
ETH,2044,2.474
ETH,2044,17.404
ETH,2044,5.849
ETH,2044,20.293
ETH,2044,4.798
ETH,2044,14.241
ETH,2044,34.94
ETH,2044,100.0
ETH,2045,2.418
ETH,2045,17.212
ETH,2045,5.728
ETH,2045,20.173
ETH,2045,4.82
ETH,2045,14.304
ETH,2045,35.345
ETH,2045,100.0
ETH,2046,2.355
ETH,2046,17.031
ETH,2046,5.617
ETH,2046,20.004
ETH,2046,4.791
ETH,2046,14.426
ETH,2046,35.777
ETH,2046,100.0
ETH,2047,2.294
ETH,2047,16.856
ETH,2047,5.509
ETH,2047,19.841
ETH,2047,4.763
ETH,2047,14.544
ETH,2047,36.193
ETH,2047,100.0
ETH,2048,2.236
ETH,2048,16.687
ETH,2048,5.405
ETH,2048,19.683
ETH,2048,4.736
ETH,2048,14.657
ETH,2048,36.595
ETH,2048,100.0
ETH,2049,2.179
ETH,2049,16.523
ETH,2049,5.305
ETH,2049,19.531
ETH,2049,4.71
ETH,2049,14.767
ETH,2049,36.984
ETH,2049,100.0
ETH,2050,2.124
ETH,2050,16.365
ETH,2050,5.208
ETH,2050,19.383
ETH,2050,4.685
ETH,2050,14.874
ETH,2050,37.361
ETH,2050,100.0
FIN,1950,22.197
FIN,1950,20.802
FIN,1950,8.567
FIN,1950,20.309
FIN,1950,3.315
FIN,1950,18.5
FIN,1950,6.309
FIN,1950,100.0
FIN,1951,21.987
FIN,1951,20.763
FIN,1951,8.569
FIN,1951,20.404
FIN,1951,3.334
FIN,1951,18.57
FIN,1951,6.373
FIN,1951,100.0
FIN,1952,21.782
FIN,1952,20.725
FIN,1952,8.571
FIN,1952,20.497
FIN,1952,3.352
FIN,1952,18.637
FIN,1952,6.436
FIN,1952,100.0
FIN,1953,21.582
FIN,1953,20.687
FIN,1953,8.572
FIN,1953,20.588
FIN,1953,3.369
FIN,1953,18.703
FIN,1953,6.498
FIN,1953,100.0
FIN,1954,21.386
FIN,1954,20.65
FIN,1954,8.574
FIN,1954,20.677
FIN,1954,3.386
FIN,1954,18.768
FIN,1954,6.558
FIN,1954,100.0
FIN,1955,21.193
FIN,1955,20.614
FIN,1955,8.575
FIN,1955,20.764
FIN,1955,3.403
FIN,1955,18.832
FIN,1955,6.617
FIN,1955,100.0
FIN,1956,21.021
FIN,1956,20.584
FIN,1956,8.577
FIN,1956,20.828
FIN,1956,3.419
FIN,1956,18.643
FIN,1956,6.93
FIN,1956,100.0
FIN,1957,20.851
FIN,1957,20.554
FIN,1957,8.578
FIN,1957,20.89
FIN,1957,3.433
FIN,1957,18.457
FIN,1957,7.236
FIN,1957,100.0
FIN,1958,20.684
FIN,1958,20.525
FIN,1958,8.58
FIN,1958,20.951
FIN,1958,3.448
FIN,1958,18.275
FIN,1958,7.537
FIN,1958,100.0
FIN,1959,20.52
FIN,1959,20.496
FIN,1959,8.581
FIN,1959,21.011
FIN,1959,3.463
FIN,1959,18.096
FIN,1959,7.833
FIN,1959,100.0
FIN,1960,20.359
FIN,1960,20.468
FIN,1960,8.583
FIN,1960,21.07
FIN,1960,3.477
FIN,1960,17.921
FIN,1960,8.123
FIN,1960,100.0
FIN,1961,20.238
FIN,1961,20.462
FIN,1961,8.586
FIN,1961,21.095
FIN,1961,3.488
FIN,1961,17.692
FIN,1961,8.438
FIN,1961,100.0
FIN,1962,20.118
FIN,1962,20.457
FIN,1962,8.59
FIN,1962,21.12
FIN,1962,3.5
FIN,1962,17.465
FIN,1962,8.75
FIN,1962,100.0
FIN,1963,19.999
FIN,1963,20.452
FIN,1963,8.594
FIN,1963,21.145
FIN,1963,3.511
FIN,1963,17.242
FIN,1963,9.057
FIN,1963,100.0
FIN,1964,19.882
FIN,1964,20.447
FIN,1964,8.597
FIN,1964,21.17
FIN,1964,3.522
FIN,1964,17.021
FIN,1964,9.361
FIN,1964,100.0
FIN,1965,19.767
FIN,1965,20.442
FIN,1965,8.6
FIN,1965,21.194
FIN,1965,3.533
FIN,1965,16.802
FIN,1965,9.661
FIN,1965,100.0
FIN,1966,19.71
FIN,1966,20.477
FIN,1966,8.609
FIN,1966,21.177
FIN,1966,3.54
FIN,1966,16.525
FIN,1966,9.963
FIN,1966,100.0
FIN,1967,19.653
FIN,1967,20.512
FIN,1967,8.617
FIN,1967,21.16
FIN,1967,3.548
FIN,1967,16.248
FIN,1967,10.263
FIN,1967,100.0
FIN,1968,19.596
FIN,1968,20.547
FIN,1968,8.625
FIN,1968,21.142
FIN,1968,3.555
FIN,1968,15.972
FIN,1968,10.562
FIN,1968,100.0
FIN,1969,19.54
FIN,1969,20.582
FIN,1969,8.633
FIN,1969,21.126
FIN,1969,3.562
FIN,1969,15.697
FIN,1969,10.859
FIN,1969,100.0
FIN,1970,19.484
FIN,1970,20.616
FIN,1970,8.642
FIN,1970,21.109
FIN,1970,3.569
FIN,1970,15.424
FIN,1970,11.156
FIN,1970,100.0
FIN,1971,19.407
FIN,1971,20.634
FIN,1971,8.647
FIN,1971,21.095
FIN,1971,3.577
FIN,1971,15.327
FIN,1971,11.313
FIN,1971,100.0
FIN,1972,19.331
FIN,1972,20.651
FIN,1972,8.652
FIN,1972,21.081
FIN,1972,3.585
FIN,1972,15.231
FIN,1972,11.469
FIN,1972,100.0
FIN,1973,19.256
FIN,1973,20.668
FIN,1973,8.658
FIN,1973,21.068
FIN,1973,3.592
FIN,1973,15.136
FIN,1973,11.623
FIN,1973,100.0
FIN,1974,19.181
FIN,1974,20.684
FIN,1974,8.663
FIN,1974,21.054
FIN,1974,3.599
FIN,1974,15.042
FIN,1974,11.776
FIN,1974,100.0
FIN,1975,19.107
FIN,1975,20.701
FIN,1975,8.668
FIN,1975,21.041
FIN,1975,3.607
FIN,1975,14.949
FIN,1975,11.927
FIN,1975,100.0
FIN,1976,19.078
FIN,1976,20.632
FIN,1976,8.573
FIN,1976,21.049
FIN,1976,3.651
FIN,1976,14.532
FIN,1976,12.485
FIN,1976,100.0
FIN,1977,19.049
FIN,1977,20.564
FIN,1977,8.478
FIN,1977,21.056
FIN,1977,3.695
FIN,1977,14.118
FIN,1977,13.04
FIN,1977,100.0
FIN,1978,19.02
FIN,1978,20.496
FIN,1978,8.384
FIN,1978,21.063
FIN,1978,3.738
FIN,1978,13.706
FIN,1978,13.592
FIN,1978,100.0
FIN,1979,18.992
FIN,1979,20.428
FIN,1979,8.29
FIN,1979,21.071
FIN,1979,3.782
FIN,1979,13.297
FIN,1979,14.141
FIN,1979,100.0
FIN,1980,18.963
FIN,1980,20.361
FIN,1980,8.197
FIN,1980,21.078
FIN,1980,3.825
FIN,1980,12.89
FIN,1980,14.687
FIN,1980,100.0
FIN,1981,18.912
FIN,1981,20.349
FIN,1981,8.157
FIN,1981,21.049
FIN,1981,3.879
FIN,1981,12.661
FIN,1981,14.992
FIN,1981,100.0
FIN,1982,18.86
FIN,1982,20.338
FIN,1982,8.117
FIN,1982,21.02
FIN,1982,3.934
FIN,1982,12.435
FIN,1982,15.295
FIN,1982,100.0
FIN,1983,18.81
FIN,1983,20.327
FIN,1983,8.078
FIN,1983,20.991
FIN,1983,3.987
FIN,1983,12.212
FIN,1983,15.595
FIN,1983,100.0
FIN,1984,18.759
FIN,1984,20.316
FIN,1984,8.04
FIN,1984,20.963
FIN,1984,4.041
FIN,1984,11.99
FIN,1984,15.891
FIN,1984,100.0
FIN,1985,18.71
FIN,1985,20.305
FIN,1985,8.001
FIN,1985,20.935
FIN,1985,4.093
FIN,1985,11.771
FIN,1985,16.185
FIN,1985,100.0
FIN,1986,18.618
FIN,1986,20.162
FIN,1986,7.953
FIN,1986,20.719
FIN,1986,4.136
FIN,1986,11.62
FIN,1986,16.792
FIN,1986,100.0
FIN,1987,18.527
FIN,1987,20.021
FIN,1987,7.905
FIN,1987,20.506
FIN,1987,4.178
FIN,1987,11.47
FIN,1987,17.395
FIN,1987,100.0
FIN,1988,18.436
FIN,1988,19.88
FIN,1988,7.857
FIN,1988,20.293
FIN,1988,4.221
FIN,1988,11.321
FIN,1988,17.993
FIN,1988,100.0
FIN,1989,18.346
FIN,1989,19.74
FIN,1989,7.809
FIN,1989,20.082
FIN,1989,4.262
FIN,1989,11.173
FIN,1989,18.588
FIN,1989,100.0
FIN,1990,18.257
FIN,1990,19.601
FIN,1990,7.762
FIN,1990,19.872
FIN,1990,4.304
FIN,1990,11.026
FIN,1990,19.179
FIN,1990,100.0
FIN,1991,18.098
FIN,1991,19.493
FIN,1991,7.784
FIN,1991,19.886
FIN,1991,4.366
FIN,1991,10.696
FIN,1991,19.677
FIN,1991,100.0
FIN,1992,17.941
FIN,1992,19.386
FIN,1992,7.805
FIN,1992,19.9
FIN,1992,4.427
FIN,1992,10.369
FIN,1992,20.171
FIN,1992,100.0
FIN,1993,17.785
FIN,1993,19.28
FIN,1993,7.827
FIN,1993,19.914
FIN,1993,4.488
FIN,1993,10.046
